"iso_code","location","population","popDensity","medianAge","gdp","govt","corruption","healthSecurity","obesity"
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",20.9
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",21.3
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",21.7
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",22.2
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",22.6
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",6.5
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",6.8
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",7.1
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",7.4
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",7.7
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",8.1
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",8.4
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",8.8
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",9.1
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",9.5
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",9.9
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",10.3
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",10.7
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",11.1
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",11.6
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",12
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",12.5
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",12.9
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",13.4
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",13.9
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",14.3
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",14.8
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",15.3
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",15.8
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",16.3
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",16.7
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",17.2
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",17.7
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",18.2
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",18.7
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",19.2
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",19.8
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",20.4
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",20.9
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",21.5
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",22.1
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",22.8
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",23.4
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",24.1
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",24.7
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",25.4
"MAR","Morocco",36910558,80.08,29.6,7485.013,"Constitutional monarchy","NI","More prepared",26.1
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",7.5
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",7.8
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",8.1
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",8.3
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",8.6
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",8.9
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",9.2
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",9.5
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",9.8
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",10.1
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",10.4
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",10.7
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",11
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",11.3
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",11.6
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",11.9
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",12.2
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",12.5
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",12.7
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",12.9
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",13.2
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",13.4
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",13.6
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",13.8
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",14
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",14.2
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",14.5
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",14.7
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",15
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",15.2
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",15.5
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",15.7
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",16
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",16.3
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",16.6
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",16.9
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",17.2
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",17.5
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",17.8
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",18.2
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",18.5
"MDA","Moldova",4033963,123.655,37.6,5189.972,"Parlamentary republic","Highly corrupt","More prepared",18.9
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",0.5
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",0.6
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",0.6
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",0.7
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",0.7
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",0.8
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",0.9
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",1
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",1
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",1.1
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",1.2
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",1.3
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",1.4
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",1.5
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",1.6
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",1.7
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",1.8
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",1.9
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",2
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",2.1
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",2.2
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",2.4
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",2.5
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",2.6
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",2.8
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",3
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",3.2
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",3.4
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",3.6
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",3.9
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",4.2
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",4.5
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",4.8
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",5.2
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",5.5
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",5.9
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",6.3
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",6.7
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",7.2
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",7.6
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",8.1
"MDV","Maldives",540542,1454.433,30.6,15183.616,"Presidential republic","Highly corrupt","More prepared",8.6
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",9.5
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",9.9
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",10.3
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",10.7
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",11.1
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",11.5
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",11.9
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",12.3
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",12.8
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",13.2
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",13.6
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",14.1
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",14.5
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",15
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",15.4
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",15.9
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",16.4
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",16.9
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",17.4
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",17.9
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",18.4
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",18.9
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",19.4
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",19.9
"MEX","Mexico",128932753,66.444,29.3,17336.469,"Presidential republic","Highly corrupt","More prepared",20.3
